product_A,product_B,product_C,product_D,product_E,processed_at,cancelled_at,financial_status,person_id,billing_city,billing_state
0,0,1,0,0,2020-02-26 12:19:21 UTC,,paid,9kU0q9G6Eox095QiQalvoXhxVu4fG5CCG9q30VJ4+Hw=,Fortaleza,Ceará
0,0,1,0,0,2020-03-05 20:23:08 UTC,,paid,/Vuco6ZaalyV7FTBi14wLa0bqviDMOXLjCJ1RH0NoC0=,São Paulo,São Paulo
0,1,0,0,0,2020-05-07 21:26:06 UTC,2020-05-15 10:08:36 UTC,pending,BPENMR5UbaHUeImY7lWRPU2p6qAgUamx+OXhIWVoPuY=,São Paulo,São Paulo
0,0,1,1,0,2020-05-13 21:42:15 UTC,,paid,Z82QouCCNXGgCZvrWFYBVlZesHZutkvQLijvuzVILYY=,São Paulo,São Paulo
0,0,1,0,0,2020-05-08 23:55:30 UTC,,paid,HefOr/XGcm8volS1qkxiI/0nMzA4TlA3tvWuU+ZMsuE=,Lages,Santa Catarina
1,1,0,1,0,2020-08-02 16:44:35 UTC,,paid,mAD1XPZEf2EDVYGKYGCgpxjoChq74dgqAKRQj066esU=,São Paulo,São Paulo
0,0,1,1,0,2020-01-12 15:33:02 UTC,,paid,n76/Xxb5Y1MGAHTA8KqP2FSpImBz6chJ99dImfnG4gw=,Brasília,Distrito Federal
0,0,1,1,0,2020-01-09 16:46:17 UTC,,paid,V198FmpSkn63lcBz4+Fg9zzPcJeqUdI54Twl5PPWY3c=,Ibiporã,Paraná
0,0,2,0,0,2020-01-13 12:30:11 UTC,,paid,2IE5PdMAVH1rWqZ9SzBga7lA1uzFDRK/BARXIdeA4bo=,Santana de Parnaíba,São Paulo
0,0,1,0,0,2020-01-04 12:13:03 UTC,,paid,qFBh3IuYn+J/Q4GTsS0ZWJLiHz7HNk9QQ/5fpukaJxk=,Guaranésia,Minas Gerais
0,0,0,2,0,2020-01-10 12:38:20 UTC,,paid,3kOevFxBz9WYCkI2lIUrC/SDzH7MAnGcPBUIcgt5IE8=,Salvador,Bahia
0,0,1,0,0,2020-01-28 18:15:39 UTC,,paid,4OeXqnJbYLPdWbm4d26/A782mt4w3Gt8WGMgphg1BNM=,São Paulo,São Paulo
0,0,0,1,0,2020-01-31 15:29:23 UTC,,paid,CbR2Imj4rjrEIYHF9G4DWPs06W1DruyF1T15DsTMqp8=,Nova Iguaçu,Rio de Janeiro
0,0,0,0,1,2020-07-08 15:44:56 UTC,,paid,kQsHUmiX8rGdF1FgJl6/zo5XqPggu+j2o/PkVrsdsy4=,Rio de Janeiro,Rio de Janeiro
0,0,0,0,1,2020-07-07 11:08:20 UTC,,paid,Wq4RFq+eBZnmyAGPJKHGjQzjJNNt0S6i/Mu4HaaeqmQ=,Santa Maria,Rio Grande do Sul
0,0,1,1,0,2020-01-26 13:46:27 UTC,,paid,AoQTK7UcmoqDwoEyzthM7KpFQs/3S/QVuqs1myMHP18=,São Paulo,São Paulo
0,0,1,1,0,2020-01-24 16:12:42 UTC,2020-02-03 10:25:41 UTC,pending,/pPhZwRnm42yry9rKiv+2piYcHM11GhrxJcUFBIh/FU=,Salvador,Bahia
1,2,0,0,0,2020-06-13 20:06:08 UTC,,paid,1+nXKi9cQsVNKVIM54QFtcIFls3Ufhy4sM4B0VayXkY=,Belém,Pará
0,1,0,0,0,2020-06-12 23:21:11 UTC,2020-06-22 10:16:31 UTC,pending,ehfhnF+elrWKBwShsXnrTr9OvajCMjMxwAiut4IsOdg=,Florianópolis,Santa Catarina
1,0,0,0,0,2020-06-18 20:18:31 UTC,,paid,yrAb4qSKAcvgQ9Jd7XGxe7oyl4kLEwvTcFL3Fy2jr0o=,Ferraz de Vasconcelos,São Paulo
0,0,1,1,0,2020-03-02 16:56:57 UTC,,paid,Hkzv4sxcxiyO5Yrfs6ELgFiBk6IqvZLQz3n2XUKnAw8=,São Paulo,São Paulo
0,0,1,0,0,2020-03-01 00:25:23 UTC,,paid,4BrkAln80GO4n5w3XrYHFuQDiYFW/bzK+Wu45Rb9kko=,Paulínia,São Paulo
1,0,0,0,0,2020-06-09 14:41:54 UTC,,paid,RF5+1VD1HwOYlS6e22aM/nJGhM04y8zF12eK1Q5xe0s=,São Paulo,São Paulo
1,0,0,0,0,2020-06-09 16:43:53 UTC,,paid,tdjigwy0wqe70oZ7m+WJaGUVsRE82uwUDkTBIVeJBwo=,São Paulo,São Paulo
0,1,1,0,0,2020-06-09 14:14:42 UTC,,paid,BDj2CdsTLrX66kZCpUgWylnAlWwPcinG9cwfn+vk41U=,São Paulo,São Paulo
1,0,1,0,0,2020-06-09 12:55:27 UTC,,paid,BllS1SPtc07KCq86n/jw835qEq3pq6IXRfhy9UQm8vY=,Uberlândia,Minas Gerais
1,0,1,0,0,2020-06-09 17:07:45 UTC,,paid,+dqlvNd4NBLkQSpSaIgzmQBRUxwxFl6My0Fb565Zedk=,Porto Alegre,Rio Grande do Sul
1,1,1,1,0,2020-06-09 12:27:56 UTC,,paid,OMJSwzwIiaHYtxbrZQyUEo2ggNjspx+YADqE3rWOcGA=,São Paulo,São Paulo
0,1,0,0,0,2020-06-06 11:02:36 UTC,,paid,UR3bL3EMf6ahhBRhAEF2XXg/6yGQTooYrZBM4VlpGjc=,Franca,São Paulo
1,0,0,0,0,2020-06-09 13:22:26 UTC,,paid,P/Ct2IDWZYy7qEXB5IYIsSX8hvryCal4lhyqwyCrX2U=,Barueri,São Paulo
1,0,0,0,0,2020-06-09 17:38:55 UTC,,paid,JVyn8zZWwFcKD3smp2o/sqw+rLrRfhfbat01q3S9eoo=,São Paulo,São Paulo
1,0,0,0,0,2020-06-09 14:11:38 UTC,,paid,FsyB1IglV89w7OC62+I51IFP23ILyhMyZbKvTVTYz+E=,São Paulo,São Paulo
1,0,0,0,0,2020-06-10 15:08:00 UTC,,paid,pIruwvMm5rDPfW8qn/nNH3wO4hbKBMWRgwUYtNLBQqg=,Itapetininga,São Paulo
1,1,0,0,0,2020-06-09 15:01:52 UTC,,paid,mjpYisWTGW50xyBsUXSnM5ZzcFlxOy8RbO/t9YVjZ3g=,São Bernardo do Campo,São Paulo
1,0,1,0,0,2020-06-10 09:23:28 UTC,,paid,3d58bnrRPavoC6HGn/0eYwjbbBRt9SIrkVgZnxm3Dp0=,São Paulo,São Paulo
1,1,0,1,0,2020-06-10 01:13:16 UTC,,paid,moYVmAtP/j53uOCNf2ectwD6p9XcIVsfvSRT6EZFgM8=,São Paulo,São Paulo
1,0,0,0,0,2020-06-09 15:00:41 UTC,,paid,wzwMRjslw79WH3tTm7JatGKgIzZjWIoRqQPgrfSoPY8=,Cajamar,São Paulo
1,0,0,0,0,2020-06-09 17:12:02 UTC,,paid,VHo7QGbZ5r03caEeAHfXhx9TPPsuXzHWjhD3eHtXp5M=,São Paulo,São Paulo
0,1,0,0,0,2020-07-27 15:39:29 UTC,,paid,rCCBrquEdhVvUxHNKN+PuV4tivn4uepomVLOyPhSP88=,Salvador,Bahia
0,0,1,0,0,2020-02-16 01:50:38 UTC,,paid,JcJxbepWcCmPskcTPBkf5cTTXiSA2SEZ+9oR/WIq1qU=,Piquete,São Paulo
0,0,1,0,0,2020-02-15 07:50:32 UTC,,paid,TDYSOumTNhHCbUv7i4WN5ZQpqN6AECAvn0Wfd2dg04k=,Curitiba,Paraná
0,2,1,0,0,2020-05-25 23:41:26 UTC,2020-06-02 10:06:13 UTC,pending,DEeihymVtusxVEzdYzfdTknOZYn+e2OoQsE39Ant5yM=,Bambuí,Minas Gerais
0,0,2,0,0,2020-05-31 22:11:06 UTC,,paid,jv/YHBcVJzb3RSC7KIfyjOWc/rxXr3Gp6qlbw8K4Vfk=,São José dos Pinhais,Paraná
1,0,1,1,0,2020-07-02 02:37:44 UTC,,paid,91nOEWEEGYkqRB7/u3AT1001DcMrG50Wc/WfXVs3f3E=,Cariacica,Espírito Santo
1,1,1,1,0,2020-07-01 01:53:55 UTC,,paid,LXX3yLqbnf5P33ZeFNCz6XE3HFY87NVzB5ZTxl0es3A=,Jaboatão dos Guararapes,Pernambuco
1,0,0,0,0,2020-05-29 18:19:28 UTC,,paid,2LcjbFVbGaysCa2gfA3PY3OaGUhrh1t7Yx5zeHH/d9s=,Rio de Janeiro,Rio de Janeiro
1,0,0,1,0,2020-06-27 16:30:16 UTC,,paid,6L+Jyb+/paOOdbfXKOYetZKZYWIm/SKCW4x6/47nOjs=,Belo Horizonte,Minas Gerais
1,0,1,1,0,2020-06-26 22:45:34 UTC,,paid,gNebGCrgLX7zsGirUXIQmJVE10BTpnJ7hj+iisURYbM=,São Paulo,São Paulo
0,0,1,1,0,2020-03-05 16:24:37 UTC,2020-03-13 10:02:51 UTC,pending,ToiscguQB9sCp58M6JH1RGp6M1jv7vt7gmfvmu99TmI=,Aimorés,Minas Gerais
1,0,1,0,0,2020-06-16 03:09:54 UTC,2020-06-24 10:02:09 UTC,pending,3qMG2ZNcxW332WpdSdWV9yypOC63QKIZwAld5EIfY+4=,Chopinzinho,Paraná
0,1,1,0,0,2020-06-22 21:47:40 UTC,,paid,S2rZgesPW6qx+FBY+8H5VMAml/P3kltWructRd5XMQo=,São Paulo,São Paulo
0,0,1,1,0,2020-03-18 04:02:59 UTC,,paid,ll9AWQuDkIxjLtewAOhoHJey/DHk8I0RpnMOv2oH0CE=,Rio de Janeiro,Rio de Janeiro
0,1,1,1,0,2020-05-02 17:41:28 UTC,,paid,oFk+7G81tAYgP3PWGYjSc2M/VWPyT/hLLgvJSQhqy1w=,Rio Negrinho,Santa Catarina
0,0,1,1,0,2020-04-29 11:47:47 UTC,2020-05-07 10:02:30 UTC,pending,DPxYFyVpq0Z/tgb9gciBg1om86g8DXD0D6TYUlIOG2M=,Salvador,Bahia
0,1,0,0,0,2020-04-30 16:35:42 UTC,,paid,8aOXgOvisD37ODqROXaLsqdLfAmjcSSxJYnWe/rJUj4=,Brasília,Distrito Federal
0,1,0,0,0,2020-05-05 17:14:15 UTC,,paid,ZQadCieDe2AuU8TUvzMxsVsprDlPYGdvOLMzWsu0U34=,São Paulo,São Paulo
1,0,0,0,0,2020-08-05 12:45:07 UTC,,paid,FlQne8jdU03+VA0Gqr7yoRB1ZcrUECRjwt882mfQcn8=,Vitória,Espírito Santo
0,0,1,1,0,2020-03-06 11:06:26 UTC,,paid,HLcj+WajzEl3EA1p0Up9/TMgy1sQBHf4WOG2VwqJNLY=,Guaíra,São Paulo
0,0,1,0,0,2020-03-10 16:06:31 UTC,,paid,yOFiQpOJHR3GAzS304PSzeO493mEowSAIqZt1tfMakY=,Marialva,Paraná
0,0,0,0,1,2020-07-07 13:19:14 UTC,,paid,v+n4Ll9riuXHau7TuRcEyj5Vj2UBQP6i/NVxOWo6cX4=,Parnamirim,Rio Grande do Norte
1,1,1,0,0,2020-07-08 05:52:06 UTC,2020-07-16 10:03:12 UTC,pending,Wnf7J7E+JTAnEamHvBI2x8XPjsTsOTuLX+m6Il1O0HI=,São Paulo,São Paulo
1,0,1,1,0,2020-07-06 20:35:20 UTC,2020-07-16 10:03:07 UTC,pending,RJmvyCpxdfXyAgiD8tKrcZiPUeCLytxvT0qEFvUg5To=,Goiânia,Goiás
0,0,0,0,1,2020-07-08 01:15:52 UTC,2020-07-16 10:02:51 UTC,pending,pZrX+9teNYeEBQiStj9mk3Ydf0WWAdRNeFiXZVJqqUM=,São Paulo,São Paulo
0,0,0,0,1,2020-07-08 20:03:13 UTC,2020-07-16 10:04:11 UTC,pending,oNZ2YArt4Xel/bU8I+bL0GuztQ3l6yCdQmhk/fli6hw=,Guaratuba,Paraná
0,0,0,0,1,2020-07-08 08:57:05 UTC,2020-07-16 10:03:20 UTC,pending,L7Edn1Ol7Ez/EDTvfb/+yNG9cKUqs+iA5DDJ2LOJfsY=,Araxá,Minas Gerais
0,0,1,0,0,2020-06-30 22:40:59 UTC,,paid,zn98Yj8F7UBCz/rj4yBHTbZubAwODg0La/iCHS4vAcA=,Timóteo,Minas Gerais
0,0,0,0,1,2020-07-07 12:52:37 UTC,,paid,YTw+YiOZosJIntlQqEQLSMcvu/xCz+Cx5Svl6Hq9oFw=,Ananindeua,Pará
0,1,1,0,0,2020-07-13 01:44:21 UTC,,paid,hnr+GLlpIDglHqbJf/aERbWlNGSXrpNcVJ8tYiQ7+tw=,Vila Velha,Espírito Santo
0,1,0,0,0,2020-07-13 11:30:22 UTC,,paid,BZiTcFwc1TViXa72lDH59HXAksoMQ+PBKmmdALIIvag=,Salvador,Bahia
1,1,0,0,0,2020-07-08 03:48:41 UTC,2020-07-16 10:03:08 UTC,pending,1elra0YFdYgg7tzq/5Bdx6F49AnILjzmGuISC2dF2EE=,Rio de Janeiro,Rio de Janeiro
0,0,0,1,0,2020-01-20 22:57:02 UTC,,paid,7uDc1fjyWtM952qsNzM4fl3m+8U8glOUUoAqr0fJ0T8=,São Paulo,São Paulo
0,0,1,0,0,2020-03-26 20:16:44 UTC,,paid,defAxGNRxQiZzWDctG+LtUOPnT/xhfbjINVLjdghzBQ=,Diadema,São Paulo
1,0,1,1,0,2020-06-29 16:25:54 UTC,,paid,bHPbSrxgQox2qsKfw8s04yOEPM6+b2qYLouS6qgQNnQ=,Sarandi,Paraná
0,0,1,0,0,2020-04-10 01:27:12 UTC,2020-04-20 10:15:12 UTC,pending,MwM4Qa3KoyO35xKt4zguxc5Elz86MdW4HABe1zOwLCs=,Juiz de Fora,Minas Gerais
0,0,1,1,0,2020-04-11 04:48:18 UTC,2020-04-20 10:18:37 UTC,pending,HU+i5EpZQGCqffyE6QRiW5CcOnMo1WnndIU5wkpmNgI=,Guararema,São Paulo
0,0,1,1,0,2020-04-06 18:14:26 UTC,,paid,H60NGrYQc3BE8QSV2zPnyGpSIfbICF4RmAC5JT4cn5c=,Ulianópolis,Pará
0,0,1,1,0,2020-03-20 03:24:46 UTC,,paid,V09vSsE5sFVhq2qe7JOXQ76QSrQUGpjfkU/auwCQ77w=,Campinas,São Paulo
0,0,1,1,0,2020-03-24 15:10:54 UTC,,paid,63meoyPOBoyIRWzPQHXHDWp2wvao8JKWuicCrRwprYg=,Londrina,Paraná
0,0,0,2,0,2020-03-20 17:56:00 UTC,,paid,c6zvZGT8lGspIlhZuxdYjTJRjS+lqXTfBdtybe++oZ0=,Goiânia,Goiás
0,0,2,0,0,2020-03-15 19:11:11 UTC,,paid,CetS9+ydTsfrUgyzzjfoc4uFSFA02foVZN+nKyjIhCU=,Várzea Grande,Mato Grosso
0,1,0,0,0,2020-06-23 23:18:43 UTC,,paid,CPQSd6YF7Ov+v6ufcCc1WOVFrVP6fGBUc4cp3moHGhM=,São Bernardo do Campo,São Paulo
1,0,0,0,0,2020-06-11 00:22:44 UTC,,paid,1bMxtydrJafCq8th+y4QK4YN4B7UuiO40a/ju5xEXp0=,Caxias do Sul,Rio Grande do Sul
1,1,1,1,0,2020-06-11 15:50:06 UTC,,paid,lhIGL//IJvnu6hVv/2ZviJYmg8brLpSdBD6Fr2I7YJ0=,Osasco,São Paulo
0,0,1,0,0,2020-06-05 21:36:36 UTC,,paid,YEOT9uYcwESvU1NLlaLvZLCNmIeEIZR3h+dK5J/h9g8=,Recife,Pernambuco
0,0,4,0,0,2020-06-12 11:41:32 UTC,,paid,IclEtuqwjXV9FvUIzYgl4vj52jY86OxkJXqL33u3wf8=,São Paulo,São Paulo
0,0,0,1,0,2020-02-18 10:26:13 UTC,2020-02-26 10:31:35 UTC,pending,epduKpYNPKHyvUt3frD1rx7BBfm6d3rgc/gc8hDU22M=,Viamão,Rio Grande do Sul
0,0,1,1,0,2020-02-14 11:17:03 UTC,2020-02-26 10:14:04 UTC,pending,lb+Ibk3pJDYbsg0L6pRZTs4mdJrOdP67LGQ4ttI+Q+w=,São Paulo,São Paulo
0,0,1,0,0,2020-02-17 17:49:55 UTC,2020-02-26 10:27:35 UTC,pending,LAdp5HFKyKidy8dKyhrreEtRgMreemb+krCof7Qyg5o=,Guarulhos,São Paulo
0,0,1,1,0,2020-03-31 14:11:53 UTC,2020-04-08 10:03:10 UTC,pending,FhDwmlZ6c0itpkL4hy3bUqQ9z2QgYdkzwexYV+iRshc=,São Gonçalo,Rio de Janeiro
0,0,0,1,0,2020-06-14 20:26:57 UTC,,paid,AgBlKEPr1wWKSMhRwMBcESyERhoIrq8E5NRWlWUW1ms=,Vargem Grande Paulista,São Paulo
1,0,0,0,0,2020-06-09 15:26:12 UTC,,paid,cvyJDhhZ299K452si8oYIP2VOc6yZSjZqI/n3odBds0=,Curitiba,Paraná
1,0,0,0,0,2020-06-10 01:02:15 UTC,,paid,2tGO9ylradAz1VO/IccMatOIOG4ZZONL+ietSzNqU30=,Catanduva,São Paulo
1,0,1,0,0,2020-06-09 21:37:25 UTC,,paid,oRR2XQbQtOSbVhWOKoDD+HC4mmV4gPxLJlQZEKUayE8=,Recife,Pernambuco
1,1,0,0,0,2020-06-09 14:38:09 UTC,2020-06-17 10:04:56 UTC,pending,EAiN3SUgn06Z2VJE2TE7uiF+EA+USlypC8PBKdPF5DU=,Cândido Sales,Bahia
0,0,1,1,0,2020-01-03 18:08:22 UTC,2020-01-13 07:18:42 UTC,pending,6EutiEZ1ackCiyxBcUzEDD7Q6rRKb0K3aWRbe1oBqQo=,São Paulo,São Paulo
0,0,1,0,0,2020-01-06 17:04:54 UTC,,paid,J2z++KUwn+QIIkGr+X7AqfpalTSmJ/itsZm5MGtA3V8=,Itu,São Paulo
0,0,1,0,0,2020-01-09 15:47:37 UTC,,paid,ZrHhOFOhX6dzfj0i7Wt4wMN4GMIttYmszd5zxi99x5s=,Ribeirão Preto,São Paulo
0,0,2,0,0,2020-01-19 19:50:28 UTC,,paid,xEAN6lMl/lqa/FaKh0NmsjvvgeSC4P4l5gvpTfgVDqo=,Belo Horizonte,Minas Gerais
0,0,2,0,0,2020-01-23 15:18:34 UTC,,paid,f10Hrs7xYg2qn8A2pdpsjvr0IKExYn05L8pLktf0xZk=,Suzano,São Paulo
0,0,1,0,0,2020-01-19 00:46:45 UTC,,paid,BQYD/zqoUGnSqTHihA/yyqtVPQB1v5h6y1gj5BgJ3G8=,Conceição do Coité,Bahia
0,0,0,0,1,2020-07-07 17:03:22 UTC,,paid,pKx4hR3WTfPRlIiRrGNFlAmPxcvjnVYwQ+IZNBENyzk=,São Luís,Maranhão
1,0,1,0,0,2020-07-28 00:31:20 UTC,,paid,IYMXhqjqm0JqWXT+YFscgnwWEnKBBaqt6ko5xWzn258=,Osasco,São Paulo
0,0,1,0,0,2020-08-10 17:02:10 UTC,,paid,fZkM+UrF/WErcNLorOkviBjIPjgqnjueh9koPWJFlRA=,Embu das Artes,São Paulo
1,0,1,0,0,2020-08-10 03:17:33 UTC,,paid,e0ixehjQKuZLp3IwLIWyKuIvWTad4ivfbd3H223VPXo=,São Paulo,São Paulo
0,1,1,0,0,2020-08-10 11:24:15 UTC,,paid,gWbXtNVxKloR2QC8zYDQtJdz8F0RgfY/PhlydPqyzSg=,São Caetano do Sul,São Paulo
0,0,1,0,0,2020-08-09 21:41:46 UTC,,paid,CaVz4CcltfE/DXYeI0t61UOFfh6wUgjDrRHWw0C+UBk=,Porto Alegre,Rio Grande do Sul
1,0,0,1,0,2020-08-10 02:36:19 UTC,,paid,WQ4LHpbJ322KF9oA5oJlUduq/2yqMCzt6a7IGXnFg7s=,São Paulo,São Paulo
1,1,0,0,0,2020-08-11 18:51:21 UTC,,paid,w/gM2Cl4D0UWsDFxuwwvVuGD0/EgI0fH+fUfcZAsxlg=,São Paulo,São Paulo
1,0,1,1,0,2020-08-08 19:03:10 UTC,,paid,AcEcH8ccEvR5H/sITm6+GelLdr7dcmWIJLMCnWMcXNg=,São Paulo,São Paulo
1,1,1,1,0,2020-08-07 23:16:24 UTC,,paid,1l5NMj3slf1RPyQf2kWzybTbzoZ7fb/5z5ZY0VZ8bBs=,São Paulo,São Paulo
0,1,1,0,0,2020-05-13 01:43:17 UTC,,paid,DkHT7BF26dKRJuf2pLc3toyHeHh4PEoMwiJvjC0TIaY=,Florestal,Minas Gerais
0,0,1,1,0,2020-05-17 15:46:10 UTC,,paid,/HA5tRuYWOtcg4QSay8bRRiXwCBgFHflrl4uBf5R9P0=,São Paulo,São Paulo
0,1,0,1,0,2020-05-08 18:54:44 UTC,,paid,wVnWgxJNLjgKxRoJuhCzXoRIJJ3Z8qkoF+cMB4zjz+I=,São Paulo,São Paulo
0,1,0,1,0,2020-05-11 14:07:10 UTC,,paid,y9yOtlEbWSkO5BXIbsHhGzqcwsL3Q9MpcFVQjo/hLOI=,São Paulo,São Paulo
0,0,2,0,0,2020-05-08 18:47:28 UTC,,paid,JFHUg2s1U6kKGRexlnJajvhSv3SB0lXqOlwuOkgltp8=,Belo Horizonte,Minas Gerais
0,0,2,0,0,2020-05-11 00:42:11 UTC,,paid,vU/ZyV5fasn3z6gDhO2FkACxzix5LQto8whCJidcT1I=,Rio de Janeiro,Rio de Janeiro
0,0,1,0,0,2020-04-27 23:23:33 UTC,,paid,SfdQ8GkxNwJXcKfiM4x9dfCFFAJGsApvizSsJ374Xwc=,Parnamirim,Rio Grande do Norte
0,0,1,0,0,2020-05-08 13:50:48 UTC,,paid,BGcVzPt/UePOBzMig7JJ3bt4mWvuIYb5PTAKqz5LVXQ=,Brasília,Distrito Federal
0,1,0,0,0,2020-05-08 12:25:13 UTC,,paid,fUw8dgBpvwD3iN7GTtEeQ1/IWlHa7gB12C2qSXkcsWo=,Osasco,São Paulo
1,1,1,1,0,2020-07-16 01:44:41 UTC,,paid,VUuPLSfd3YmM1Ikr6p+suUQPzbxQwFFoaTuEZA0xlU4=,Goiânia,Goiás
0,0,1,1,0,2020-03-02 21:24:43 UTC,,paid,40GI9fR0KJIdf0ud8pLHieDctvR+JDrGFuHKhuRVng4=,Nilópolis,Rio de Janeiro
0,0,0,0,1,2020-07-09 01:46:49 UTC,,paid,Hdyf+HFFepul9qPsEe2CSXhiZ7dDzcqVK2NkhagpX4U=,São Paulo,São Paulo
0,0,0,0,1,2020-07-07 16:01:06 UTC,,paid,ECMETlZ81uGWo99ZOJXWH69Ie2bfbr/QJMShtfc602Q=,Mauá,São Paulo
0,0,0,0,2,2020-07-08 12:57:18 UTC,,paid,KtIoKWnpgxu5HKEjaROJ8qYssJ+LTdk9A/cR6cmcwP0=,São Bernardo do Campo,São Paulo
0,0,2,0,0,2020-01-23 19:11:23 UTC,,paid,CTD2K8kVg1THTHaxalGDTzPiJMknAZlYrcgjBqSrWYA=,Marinópolis,São Paulo
0,1,1,0,0,2020-05-19 00:21:51 UTC,,paid,Rtfb0r19K+T3NsQoZHa3EPaqttPU6Q5CYobEbZ5xupw=,Uberlândia,Minas Gerais
0,1,0,0,0,2020-05-14 10:40:54 UTC,,paid,/OHDzBLJrmuXgBwq/FoiZLJMKwclBSgv7lZs6nLm3gg=,Jaboticabal,São Paulo
0,1,0,1,0,2020-04-28 17:43:04 UTC,,paid,ZAQoW/i0Cu2XUrN5q3PEddj5PuTO1idbFQYkIwzkz9Q=,Pelotas,Rio Grande do Sul
0,0,1,1,0,2020-04-15 17:11:14 UTC,,paid,6KQiLwfHSJ6Wmt++27WbYzuT09+sSyAXmITFJH41leA=,São Paulo,São Paulo
0,0,1,0,0,2020-04-14 16:16:53 UTC,,paid,8vit/3XYkj+w+H5It51+DHGIFqu1Edm4DYj8lWEySCs=,Campinas,São Paulo
1,0,1,1,0,2020-06-25 12:20:08 UTC,,paid,4m+AgA7os5hiaU2oTeFs7UycNi739ICeOpWjw07DD00=,Porto Alegre,Rio Grande do Sul
0,0,1,0,0,2020-02-13 21:18:27 UTC,,paid,Eu60wtcNzBnyLa31njDc0oj2IbZBkKrCtoTmhVDiKjs=,São Paulo,São Paulo
0,0,1,0,0,2020-02-13 15:24:53 UTC,,paid,im3faoj/f7dybC/G6zpiHcQLRBug1iXOGbxt9Idxtdw=,Guarulhos,São Paulo
0,0,1,0,0,2020-02-17 16:19:08 UTC,,paid,E8bgC/0NFndxmy8b5fWp3C/zt4fKFvlYXRgBAC1j7jA=,Araruama,Rio de Janeiro
0,0,1,0,0,2020-02-17 19:40:54 UTC,,paid,ka7uQLOdyLY3vHyQQfM3lLPgIcfkKaqT5QID62P5H+8=,Sorocaba,São Paulo
0,0,1,1,0,2020-02-10 13:14:53 UTC,,paid,hxpfNKRZ3bsTc3PkV4m2zjOG69cghs4wzXFECqIunGg=,Caruaru,Pernambuco
0,0,1,1,0,2020-01-07 03:34:19 UTC,2020-01-07 03:34:28 UTC,pending,kipThDucU8N/iXmmu38LV9CtfBaElG2OIBtU1n7Uh4Y=,São Paulo,São Paulo
0,2,1,1,0,2020-04-28 19:44:02 UTC,,paid,bPylptRBYA14coiaigonBjTRXYt3+jfypMu1N3EpnJ8=,Valinhos,São Paulo
0,1,0,0,0,2020-04-29 22:39:22 UTC,,paid,aSLzwjTrQvTbknRlBhoZVPQnJxIIQCtCr4fK3Ew6KWk=,São Paulo,São Paulo
0,2,0,0,0,2020-04-29 15:19:55 UTC,,paid,jJ4uJ/fEmJiZxQZ+OYwKqea+OeimLm39ty0X4vByQk4=,São Paulo,São Paulo
0,0,0,1,0,2020-04-23 18:27:12 UTC,,paid,EAJ92SimOsAhgRIQW5Fje9pvV1+5BspM5O3wlb/zWRA=,Osasco,São Paulo
0,1,0,1,0,2020-04-28 14:20:41 UTC,,paid,StEOXCwxoUxxKHo4uHVbdmT8PGA4QIk2uumfGFjo+UE=,Florianópolis,Santa Catarina
0,1,1,0,0,2020-04-28 21:31:26 UTC,,paid,ayrkNbFXBFcxEaW3oQ+fPPPvBgagq3cMyvmOkdLDJ14=,São Paulo,São Paulo
0,1,1,0,0,2020-04-28 19:41:10 UTC,,paid,rBovu/u2c1aJXf0iD5JExvnWzO7l5jFWYAO52054xPE=,Curitiba,Paraná
0,1,1,0,0,2020-04-28 15:20:10 UTC,,paid,dyG8onKVwSVwL1EW2YWys0YV4hfp+GNZpbnT6/OjYgA=,Belo Horizonte,Minas Gerais
0,1,0,0,0,2020-04-28 11:57:57 UTC,,paid,aOSgAYOuG05sldfAHhP9EJAPoaRXHz3MApCvz/ywuMY=,São Paulo,São Paulo
0,0,1,1,0,2020-01-29 22:18:55 UTC,,paid,8h2LcPu5ZWOziJVazCYiReynqQLPtnW4Q8SGRr1kPcg=,Curitiba,Paraná
1,0,0,0,0,2020-06-18 16:49:32 UTC,,paid,O7A7ueOl/IAZliEVN6fjAChq07WMuxl9iFNRtwKiAss=,Santos,São Paulo
1,0,1,0,0,2020-06-15 11:44:34 UTC,,paid,4fz0i9m15rQPaOqqE6UlFMsA7Y/yBHiIBcQS0ZfJL4c=,Santa Maria,Rio Grande do Sul
1,0,1,0,0,2020-08-09 12:19:06 UTC,,paid,CZ+NJbghy1R5FwVUrEF7y2ZEEyDH6jZm6OYxmolyAy4=,Itiquira,Mato Grosso
0,0,0,1,0,2020-03-16 12:54:04 UTC,,paid,8IS3FhY++/uDYrIrdWnSqCDzGfgdMdcEHLeUPETk2hI=,São Paulo,São Paulo
0,0,2,0,0,2020-03-12 19:41:00 UTC,,paid,oL63AJJ9KbHm1sxYiB947jsmGiGXLDrCc7umOT3SWQg=,Belo Horizonte,Minas Gerais
0,0,1,0,0,2020-05-11 11:29:30 UTC,,paid,326KGtzNJBsm9wOXFFnKLwZ2UyZEGyVDfMv7UgBAAb8=,Alvorada,Rio Grande do Sul
0,0,1,1,0,2020-05-06 19:37:37 UTC,,paid,lkCSqeerbyyiXOAnp7HsQioJdmhfRVxCIiof5xnG8sU=,João Pessoa,Paraíba
0,1,0,0,0,2020-05-15 12:22:28 UTC,,paid,z2KYGkF6X3gqnOBXT2OvifZ9e4V5X5dj+iOHsOH8Qwk=,Campinas,São Paulo
